"Matchcode";"Item number";"Product group";"Manufacturer";"English Name";"German Name";"Name of country of origin";"Weight";"Unit ";"Kind of packaging";"pcs. Per carton";"Price class per piece Price 1";"Price class per piece Price 2";"Price class per piece Price 3";"Vat"
8690576029431;102005;"102- Türkische Linsen mehl";"Ankara";"Penne 500g (Ankara)";"Penne Nudeln";;0,5;"g";"Packung";;0;0;0;7
8690576029004;102006;"102- Türkische Linsen mehl";"Ankara";"Spagetti 500g (Ankara)";"Spagetti";;0,5;"g";"Packung";;0;0;0;7
8690576029806;102007;"102- Türkische Linsen mehl";"Ankara";"Arpa sehriyei 500g (ankara)";"Reisnudeln";;0,5;"g";"Packung";;0;0;0;7
8690123502516;103001;"103- Türkische Snack`s";"Pinar";"Nutsnutsnust Blau 250g (Pinar)";;;0,25;"g";"Packung";;1;10;50;7
8690123312030;1030015;"103- Türkische Snack`s";"Pinar";"Cashew kerne 250g (Pinar)";"Cashew Kerne";;0,2;"g";"Packung";;1;10;50;7
8690123602513;103002;"103- Türkische Snack`s";"Pinar";"Pistachios 200g (Pinar)";"Pistazien";;0,2;"g";"Packung";;0;0;0;7
5285004200105;103003;"103- Türkische Snack`s";;"Fresh Nuts 300g";"Frische Nüsse";;0,3;"g";"Packung";;1;10;50;7
8690123302505;103004;"103- Türkische Snack`s";"Pinar";"Nutsnutsnust Lila 250g (Pinar)";;;0,25;"g";"Packung";;1;10;50;7
8425408220539;103005;"103- Türkische Snack`s";"Casamayor";"Mais Geröstet & Gezalzen 400g (Casamayor)";"Maiskörner, gesalzen u. geröstet";;0,4;"g";"Packung";;0;0;0;7
8425408220546;103006;"103- Türkische Snack`s";"Casamayor";"Mais Geröstet & Gezalzen 700g (Casamayor)";"Maiskörner, gesalzen u. geröstet";;0,7;"g";"Packung";;0;0;0;7
8425408220416;103007;"103- Türkische Snack`s";"Casamayor";"Mais Geröstet & Gezalzen 250g (Casamayor)";"Maiskörner, gesalzen u. geröstet";;0,25;"g";"Packung";;12;24;50;7
8690123792009;103008;"103- Türkische Snack`s";"Pinar";"Geröstete Maiskörner 200g (Pinar)";"Maiskörner, geröstet";;0,2;"g";"Packung";;0;0;0;7
8425408210417;103009;"103- Türkische Snack`s";"Casamayor";"Sonnenblumenkerne Geröstet & Gezalzen 250g (Casamayor)";"Sonnenblumenkerne, gesalzen u. geröstet";;0,1;"g";"Packung";;0;0;0;7
8425408210523;103010;"103- Türkische Snack`s";"Casamayor";"Sonnenblumenkerne Geröstet & Gezalzen 400g (Casamayor)";"Sonnenblumenkerne, gesalzen u. geröstet";;0,4;"g";"Packung";;0;0;0;7
8425408210219;103011;"103- Türkische Snack`s";"Casamayor";"Sonnenblumenkerne Geröstet & Gezalzen 100g (Casamayor)";"Sonnenblumenkerne, gesalzen u. geröstet";;0,1;"g";"Packung";;0;0;0;7
8425408210639;103012;"103- Türkische Snack`s";"Casamayor";"Sonnenblumenkerne Geröstet & Gesalzen 800g (Casamayor)";"Sonnenblumenkerne, gesalzen u. geröstet";;0,8;"g";"Packung";;0;0;0;7
4260065870994;103013;"103- Türkische Snack`s";"Ekonomik";"Tahin Helva 300g (Ekonomik)";"Helva mit Pistazien";;0,3;"g";"Packung";;0;0;0;7
4260065871007;103014;"103- Türkische Snack`s";"Ekonomik";"Tahin Helva Kakau 300g (Ekonomik)";"Helva mit Pistazien";;0,3;"g";"Packung";;0;0;0;7
22644006378;104001;"104-Türkisch Tee Cafe MILCH PRODUCT";"Najjar";"Najjar Cafe 450g";"Gemahlener Kaffee";;0,45;"g";"Packung";;1;10;50;7
22644006385;104002;"104-Türkisch Tee Cafe MILCH PRODUCT";"Najjar";"Najjar Cafe mit Kardamom 450g";"Gemahlener Kaffee mit Kardamom";;0,45;"g";"Packung";;1;10;50;7
22644006361;104003;"104-Türkisch Tee Cafe MILCH PRODUCT";"Najjar";"Najjar Cafe mit Kardamom 200g";"Gemahlener Kaffee mit Kardamom";;0,2;"g";"Packung";;1;10;50;7
22644006354;104004;"104-Türkisch Tee Cafe MILCH PRODUCT";"Najjar";"Najjar Cafe 200g";"Gemahlener Kaffee";;0,2;"g";"Packung";;1;10;50;7
8690627121206;104005;"104-Türkisch Tee Cafe MILCH PRODUCT";"Mehmet Efendi";"Türkisch Coffee 100g (Mehmet Efendi)";"Türkischer Mokka Kaffee";;0,1;"g";"Packung";;1;10;50;7
5412294000041;104006;"104-Türkisch Tee Cafe MILCH PRODUCT";"Sarayi";"Apfel tee 200g (Sarayi)";"Apfeltee";;0,2;"g";"DOSE";;1;10;50;7
8690105005394;104007;"104-Türkisch Tee Cafe MILCH PRODUCT";"Caykur";"Cay 200g (Caykur)";"Türkischer Schwarztee";;0,2;"g";"Packung";;1;10;50;7
4260000930967;105001;"105- Türkische Gewürze";"Onkel";"Senf Mehl 80g (Onkel)";"Senf-Mehl";;0,08;"g";"Flasche";;1;10;50;7
4260000936723;105002;"105- Türkische Gewürze";"Onkel";"SenfKörner 120g (Onkel)";"Senfkörner";;0,12;"g";"Flasche";;1;10;50;7
4260000936709;105003;"105- Türkische Gewürze";"Onkel";"Estragon, gerebelt 20g (Onkel)";"Estragon, gerebelt";;0,02;"g";"Flasche";;1;10;50;7
4260000930042;105004;"105- Türkische Gewürze";"Onkel";"Anis Ganz 70g (Onkel)";"Anis, ganz";;0,07;"g";"Flasche";;1;10;50;7
105005;105005;"105- Türkische Gewürze";;"Mints Getrocken  Nane özan 250g";"Minze, getrocknet";;0,25;"g";"Packung";;16;32;50;7
4260065874893;105006;"105- Türkische Gewürze";;"Sumak 400g";"Essigbaumfruchtgewürz";;0,4;"g";"Packung";;1;10;50;7
6281118181018;110001;"110-Arabische Produkte";"Al-madina Dates";"Al-madiah dates ";"Datteln";;1;;"Packung";;1;10;50;7
6291100212866;110002;"110-Arabische Produkte";"Date Crown";"Khalas Dates (Date Crown)";"Datteln";;1;;"Packung";;1;10;50;7
6281118791040;110003;"110-Arabische Produkte";"Tomor";"Finest Saudi Dates (Tomor)";"Datteln";;1;;"Packung";;1;10;50;7
6291100213504;110004;"110-Arabische Produkte";"Date Crown";"Lulu Dates (Date Crown)";"Datteln";;1;;"Packung";;1;10;50;7
8412164000628;11002;"11-Maggi+Jamboo+Calnort";"Calnort";"Calnort Boulion Cubes 36x10g";"Hähnchen Brühwürfel";;0,36;"g";"Packung";36;-1;-1;-1;7
11003;11003;"11-Maggi+Jamboo+Calnort";"Calnort";"Calnort Chicken pwd1kg";"Hähnchen Pulver";;1;"kg";"DOSE";;0;0;0;7
11004;11004;"11-Maggi+Jamboo+Calnort";"Calnort";"Calnort Fish pwd 1kg";"Fisch Pulver";;1;"kg";"DOSE";;6;10;50;7
8410300344384;11009;"11-Maggi+Jamboo+Calnort";"Jumbo";"Jumbo Cubes - Bouilon (48x10g)";"brühwürfel";;0;"g";"Packung";48;0;0;0;7
11010;11010;"11-Maggi+Jamboo+Calnort";"Knorr";"Knorr chicken Bouillon 900g";"Brühwürfel aus Huhn";;0,9;"g";"DOSE";;-1;-1;-1;7
6154000012809;11011;"11-Maggi+Jamboo+Calnort";"Knorr";"Cubes Chicken 50x8g (Knorr)";"Hähnchen Brühwürfel";;0,4;"g";"Packung";50;0;0;0;7
11012;11012;"11-Maggi+Jamboo+Calnort";"Maggi";"Bouillon Cubes 280g (Maggi)";"Brühwürfel";;0,28;"g";"Packung";70;-1;-1;-1;7
6181002013114;11014;"11-Maggi+Jamboo+Calnort";"Maggi";"Cubes Chicken 60x10g (Maggi)";"Hähnchen Brühwürfel";;0,6;"g";"Packung";60;1;10;50;7
6181002001265;11015;"11-Maggi+Jamboo+Calnort";"Maggi";"Cubes Shrimp 60x10g (Maggi)";"Shrimp Brühwürfel";;0,6;"g";"Packung";60;24;25;50;7
6181002025032;11016;"11-Maggi+Jamboo+Calnort";"Maggi";"Maggi cubes 30X105x4g";"Maggi Brühwürfel";;0,42;;"Packung";;0;0;0;7
6151100039897;11017;"11-Maggi+Jamboo+Calnort";"Maggi";"Cubes Nigeria 4gx100St (Maggi) ";"Nigerien Brühwürfel";;0,4;"g";"Stuck";100;0;0;0;7
11018;11018;"11-Maggi+Jamboo+Calnort";"Maggi";"Maggi Fondor 900g";"Maggi Fondor";;0,9;"g";"DOSE";;-1;-1;-1;7
11021;11021;"11-Maggi+Jamboo+Calnort";"Jambo";"Jumbo Bouillon pwd 1kg";" Bouillon Pulver";;1;;"DOSE";;10;20;50;7
11022;11022;"11-Maggi+Jamboo+Calnort";"Onga";"Onga Cubes - Shrimp (50x12g)";"Shrimp Brühwürfel";;0,64;"g";"Packung";50;0;0;0;7
6210241486165;111002;"111 - Arabische Konserven ";"Durra";"Halawa 350g (durra)";"Halva";;0,35;"g";"Packung";;1;10;50;7
5287000947312;111003;"111 - Arabische Konserven ";"Durra Chtoura";"Halva extra 400g (Durra Chtoura)";"Halva";;0,4;"g";"Packung";;1;10;50;7
4260131413896;111004;"111 - Arabische Konserven ";"Tayba";"Tinfisch 160g (tayba)";"Thunfisch";;0,16;"g";"Packung";;1;10;50;7
5283001105027;111005;"111 - Arabische Konserven ";;"Falafel 200g";"Falafel";;0,2;"g";"Packung";;12;24;50;7
8011033010104;111006;"111 - Arabische Konserven ";"Bia";"Couscous 1kg (bia)";"Couscous";;1;"kg";"Packung";;1;10;50;7
8011033010105;111007;"111 - Arabische Konserven ";"Bacchini";"Couscous 1kg (Bacchini)";"Couscous";;1;"kg";"Packung";;1;10;50;7
6261004016716;111008;"111 - Arabische Konserven ";"1&1i";"Minze Wasser 330ml (1&1i )";"Minzwasser";;0,33;"ml";"Flasche";;1;10;50;7
5285001408207;111009;"111 - Arabische Konserven ";"Chtoura Garden";"Ground Sesam Paste 800g (chtoura Garden)";"Sesam Paste";;0,8;"g";"Flasche";;1;10;50;7
6260503300470;111010;"111 - Arabische Konserven ";"Kamchin";"Fried eggplant 500g (Kamchin)";"Aubergine, gebraten";;0,5;"g";"Flasche";;1;10;50;7
6260503300401;111011;"111 - Arabische Konserven ";"Kamchin";"Meal eggplant 500g (Kamchin)";"Aubergine, gebraten";;0,5;"g";"Flasche";;1;10;50;7
6260503300500;111012;"111 - Arabische Konserven ";;"Ghormeh Sabzi 500g (Kamchin)";;;0,5;;"Flasche";;1;10;50;7
6260503399856;111013;"111 - Arabische Konserven ";;"Sabzi kookoo 500g (Kamchin)";;;0,5;;"Flasche";;1;10;50;7
6260503300463;111014;"111 - Arabische Konserven ";"Kamchin";"Fried Celery 500g (Kamchin)";"Sellerie, gebraten";;0,5;"g";"Flasche";;1;10;50;7
6260503300524;111015;"111 - Arabische Konserven ";;"Gheimeh stew 500g (Kamchin)";;;0,5;;"Flasche";;1;10;50;7
6260503300159;111016;"111 - Arabische Konserven ";"Kamchin";"Ash reshteh 500g (Kamchin)";;;0,5;"g";"Flasche";;1;10;50;7
6210241895189;111017;"111 - Arabische Konserven ";"Durra";"Stuffed grape leaves 500g (Durra)";"Weintraubenblätter, gefüllt";;0,4;"g";"Flasche";;1;10;50;7
6260503300043;111018;"111 - Arabische Konserven ";;"Kamchin halim 500g (Durra)";;;0,4;;"Flasche";;1;10;50;7
6210242293168;111019;"111 - Arabische Konserven ";"Durra";"Can Foul medammes (Durra)";"Linsen Eintopf";;0,4;;"Flasche";;1;10;50;7
32894030559;111020;"111 - Arabische Konserven ";"Durra";"Can Foul medammes / chick peas (Durra)";"Kirchererbsen Eintopf";;0,4;;"Flasche";;1;10;50;7
6210242365162;111021;"111 - Arabische Konserven ";"Durra";"Can Foul medammes libanon (Durra)";"Libanesisches Gericht (Kirchererbsen/Linsen)";;0,4;;"Flasche";;1;10;50;7
6210241395139;111022;"111 - Arabische Konserven ";"Durra";"Can hummus mit sesam paste (Durra)";"Hummus mit Sesampaste";;0,4;;"Flasche";;1;10;50;7
6210241051196;111023;"111 - Arabische Konserven ";"Durra";"Pickled Cucumber 750g (Durra)";"Eingelegtes Obst und Gemüse mit Gurke";;0,75;"g";"Flasche";;1;10;50;7
6260129410034;111024;"111 - Arabische Konserven ";"Kambiz";"Iranian Sauce 500g (Kambiz)";"Iranische Sauce";;0,5;"g";"Flasche";;6;10;50;7
6260129410010;111025;"111 - Arabische Konserven ";"Kambiz";"Iranian Sauce 250g (Kambiz)";"Iranische Sauce";;0,25;"g";"Flasche";;6;10;50;7
11111;11111;"Türkische Produkte-100";;"Waren verkauf ohne gewinn 19%";;;0;;"Karton";;1;10;50;
11112;11112;"101- Türkische Konserven";;"Waren verkauf ohne gewinn 7%";;;0;;"Karton";;1;10;50;
776992029823;112001;"112 - Arabischer Snacks";;"Milk Toffee 700g (Deemah)";;;0,7;;"Liter";;1;10;50;7
776992230045;112002;"112 - Arabischer Snacks";"Deemah";"Frity Chewy Candy 700g (Deemah)";"Kaubonbons";;0,7;"g";"Packung";;1;10;50;7
101411;112003;"112 - Arabischer Snacks";"DSN";"Kichererbsen 400g (DSN)";"Kirchererbsen";;0,4;"g";"Packung";;1;10;50;7
8693029030077;112004;"112 - Arabischer Snacks";"Elvan";"Toffix 1kg (Elvan)";"Kaubonbons";;1;"kg";"Packung";;1;10;50;7
101301;112005;"112 - Arabischer Snacks";"DSN";"Getrockene Pflaumen 300g (DSN)";"Pflaumen, getrocknet";;0,3;"g";"Packung";;1;10;50;7
101417;112006;"112 - Arabischer Snacks";"DSN";"Rosinen 350g (DSN)";"Rosinen";;0,35;"g";"Packung";;1;10;50;7
101435;112007;"112 - Arabischer Snacks";"DSN";"Schwarze Rosinen 350g (DSN)";"Rosinen, schwarze";;0,35;"g";"Packung";;1;10;50;7
4260391380365;112008;"112 - Arabischer Snacks";"DSN";"Grüne Rosinen 800g (DSN)";"Rosinen";;0,8;"g";"Packung";;1;10;50;7
4260391381690;112009;"112 - Arabischer Snacks";"DSN";"Schwarze Rosinen 800g (DSN)";"Rosinen, schwarze";;0,8;"g";"Packung";;1;10;50;7
4260391380303;112010;"112 - Arabischer Snacks";"DSN";"Rote Rosinen 800g (DSN)";"Rosinen, rot";;0,8;"g";"Packung";;1;10;50;7
6251014085208;113001;"113- Arabisches Gewürze";"Blue Mill";"Thyme Mix 900g (blue mill)";"Thymian, gemischt";;0,9;"g";"Flasche";;1;10;50;7
6251014085222;113002;"113- Arabisches Gewürze";;"Zattar shami 900g (blue mill)";;;0,9;;"Flasche";;1;10;50;
6251014085253;113003;"113- Arabisches Gewürze";"Blue Mill";"Zattar Manaqeesh 900g (Blue Mill)";"Fladenbrot  Gewürztopping";;0,9;"g";"Flasche";;1;10;50;7
6251014085192;113004;"113- Arabisches Gewürze";"Blue Mill";"Thyme Mix 500g (Blue Mill)";"Thymian, gemischt";;0,5;"g";"Flasche";;1;10;50;7
20001;20001;"20-China Reis Thai";;"Panden Jasmin duft Rice 18,00kg";"Jasmin Duftreis";;18;"kg";"Sack";;0;0;0;7
20002;20002;"20-China Reis Thai";;"Japanischer Shinode Reise( Suschi) 1Kg";"Sushi Reis";;1;"kg";"Beutel";;-1;-1;-1;7
20005;20005;"20-China Reis Thai";;"Mai Thai Jasmin Duft Rice 20kg";"Jasmin Duftreis";;20;"kg";"Sack";;0;0;0;7
20006;20006;"20-China Reis Thai";"Phöenix";"Duft Jasmin Reis Broken18,18kg (Phöenix)";"Bruchreis mit Jasminduft";;18,18;"kg";"Sack";;0;0;0;7
20007;20007;"20-China Reis Thai";;"Duft Jasmin Rice AAA 18,18Kg (Phöenix)";;;18,18;;"Sag";;0;0;0;7
8858306000307;20008;"20-China Reis Thai";"Phoenix";"Duft Jasmin Rice AAA  4,5Kg (Phoenix)";"Jasmin Duftreis";;4,5;"kg";"Sack";;0;0;0;7
8858306000321;20009;"20-China Reis Thai";"Phoenix";"Duft Jasmin Rice AAA 1KG (Phöenix)";"Jasmin Duftreis";;1;"kg";"Beutel";;0;0;0;7
8853969009391;20010;"20-China Reis Thai";"Royal Thai";"Duft Reis 18.00kg (Royal Thai)";"Bruchreis Duftreis";;18;"kg";"Sack";;0;0;0;7
8853969000831;20011;"20-China Reis Thai";"Royal Thai";"Duft Reis 4.5kg (Royal Thai)";"Langkorn-Duftreis";;4,5;"kg";"Sack";4;8;20;50;7
8717677860869;20013;"20-China Reis Thai";"Royal Thai";"Duft Reis 20kg (Royal Thai)";"Langkorn-Duftreis";;20;"kg";"Sack";;0;0;0;7
20016;20016;"20-China Reis Thai";"Royal Thai";"Duft Reis Broken 20kg (Royal Thai)";"Bruchreis Duftreis";;20;"kg";"Sack";;0;0;0;7
8853969001432;20017;"20-China Reis Thai";"Royal Thai";"Duft Reis Broken 4.5kg (Royal Thai)";"Bruchreis Duftreis";;4,5;"kg";"Sack";4;0;0;0;7
8853969000879;20018;"20-China Reis Thai";"Royal Thai";"Klebereis 4.5kg (Royal Thai)";"Klebreis";;4,5;"kg";"Sack";;0;0;0;7
20019;20019;"20-China Reis Thai";;"Klebe Rice 20KG";;;20;;"Sack";;1;10;50;
8855180004131;20020;"20-China Reis Thai";"Siam";"Siam Jasmine Duft Rice 10kg";"Jasmin Duftreis";;10;"kg";"Sack";;10;50;100;7
8855180003615;20022;"20-China Reis Thai";"Siam";"Siam Jasmine Duft Rice 5Kg";"Jasmine Duftreis";;5;"kg";"Sack";;8;100;150;7
8855180005138;20023;"20-China Reis Thai";"Siam";"Siam Jasmine Rice AAA 20kg";"Jasmine Reis";;20;"kg";"Sack";;10;50;100;7
20026;20026;"20-China Reis Thai";;"Sushi Reis 12x1kg";"Sushi Reis";;1;"kg";"Stuck";12;-1;-1;-1;7
8858306000505;20030;"20-China Reis Thai";"Phönix";"Brocken Rice 4,5kg Phönix";"Bruchreis";;5;"kg";"Packung";;0;0;0;7
20031;20031;"20-China Reis Thai";"Haruka";"Sushi Reis 12x1kg (haruka)";"Sushi Reis";;1;"kg";"Packung";12;0;0;0;7
8717677860876;20032;"20-China Reis Thai";"Royal Thai";"Klebreis 1kg (Royal Thai)";"Klebreis";;1;"kg";"Packung";;0;0;0;7
8718053590462;20033;"20-China Reis Thai";"Siam";"Siam Jasmine Duft Rice 1kg";"Jasmin Duftreis";;1;"kg";"Stuck";20;10;20;50;7
8853969000824;20034;"20-China Reis Thai";"Royal Thai";"Duft Reis 1kg (Royal Thai)";"Jasmin Duftreis";;1;"kg";"Beutel";10;0;0;0;7
8853969001555;20035;"20-China Reis Thai";"Royal Thai";"Duft Reis Broken 1kg (Royal Thai)";"Bruchreis mit Jasminduft";;1;"kg";"Beutel";10;1;10;50;7
8005734101568;20036;"20-China Reis Thai";"Sun Clad";"Sushi Reis Shinode 10kg (Sun Clad)";"Spécial Sushi Reis";;10;"kg";"Beutel";;10;20;50;7
8005734100059;20037;"20-China Reis Thai";"Sun Clad";"Sushi Reis Shinode 1kg (Sun Clad)";"Spécial Sushi Reis";;1;"kg";"Beutel";10;10;20;50;7
20038;20038;"20-China Reis Thai";"Phoenix";"Duft Jasmin Reis Broken (Blau)4x4.5kg (Phoenix)";"Duftreis Jasmin Reis";;4,5;"kg";"Sack";4;10;20;50;7
77315001015;20218;"02-AFP Cosmetics";"Dax";"Dax Hair Wax Grün 100g/3.5oz";"Haarwachs";;0,1;"g";"DOSE";;0;0;0;19
75285205204;20219;"02-AFP Cosmetics";"Dax";"Dax Hair wax Gold 99g/3.5oz";"Haarwachs (gold)";;0,099;"g";"DOSE";;0;0;0;19
8850038400080;21001;"21-China Saucen und Pasten";"Mae Krua";"Oyster Sauce 600ml (Mae Krua)";"Austernsauce";;0,6;"ml";"Flasche";;0;0;0;7
21002;21002;"21-China Saucen und Pasten";"Amoy";"Plum Sauce 225g/200ml (Amoy)";"Pflaumensauce";;0;"g";"DOSE";;-1;-1;-1;7
21003;21003;"21-China Saucen und Pasten";;"Chilli öl 295ml suree";"Chiliöl";;0,26;"ml";"Flasche";;-1;-1;-1;7
21004;21004;"21-China Saucen und Pasten";"Thai Heritage";"Coriander Paste Thai Heritage 220g";"Koriander Paste";;0;"g";"DOSE";;-1;-1;-1;7
84909002365;21005;"21-China Saucen und Pasten";;"Curry paste (green) Thai 400g";"Currypaste, grün";;0,4;"g";"DOSE";24;0;0;0;7
84909001924;21006;"21-China Saucen und Pasten";;"Curry paste (purple) Thai 400g";"Currypaste, lila";;0,4;"g";"DOSE";24;0;0;0;7
21007;21007;"21-China Saucen und Pasten";;"Curry paste(ORANGE)Thai 400g";"Currypaste, orange";;0,4;"g";"DOSE";24;0;0;0;7
84909002341;21008;"21-China Saucen und Pasten";"Cock";"Currypaste Red Thai 400g (Cock)";"Currypaste, rot";;0,4;"g";"DOSE";24;0;0;0;7
87666052857;21009;"21-China Saucen und Pasten";"Flying Goose";"Chillisauce Sriracha Onion 455 ml (Flying Goose)";"Chilisauce mit Zwiebeln";;0,455;"ml";"Flasche";12;0;0;0;7
8850620888203;21010;"21-China Saucen und Pasten";"Squid";"Fish Sauce 725ml(Squid)";"Fischsauce";;0,7;"ml";"Flasche";12;0;0;0;7
87666052987;21011;"21-China Saucen und Pasten";"Flying Goose";"Chillisauce Sriracha Knoblauch  200ml (Flying Goose)";"Chilisauce mit Knoblauch";;0,2;"ml";"Flasche";24;0;0;0;7
21012;21012;"21-China Saucen und Pasten";"Amoy";"Hoisin Sauce 6x200ml (Amoy)";"Hoisin-Sauce";;0,2;"ml";"Flasche";6;-1;-1;-1;7
21013;21013;"21-China Saucen und Pasten";;"Humous";;;0,5;;"Flasche";;-1;-1;-1;7
8850038400073;21014;"21-China Saucen und Pasten";;"Oyster Sauce 300ml";"Austernsauce";;0,3;"ml";"Flasche";12;0;0;0;7
8717677860661;21016;"21-China Saucen und Pasten";"Royal Thai";"Chillisauce Sweet 700ml (Royal Thai)";"Chilisauce, süß";;0,7;"ml";"Flasche";12;0;0;0;7
44738072342;21017;"21-China Saucen und Pasten";"Thai Mae Ploy";"Sweet Chillisauce 730ml (Thai Mae Ploy)";"Chilisauce, süß";;0,73;"ml";"Flasche";12;12;24;50;7
21018;21018;"21-China Saucen und Pasten";"Royal Thai";"Sweet Chillisauce Chicken 5L (Royal Thai)";"Chilisauce für Hühnchen, süß";;5;"l";"Kanister";4;0;0;0;7
21019;21019;"21-China Saucen und Pasten";"Royal Thai";"Sweet Plum sauce (Royal Thai)";"Plaumensauce, süß";;0,7;;"Flasche";;-1;-1;-1;7
21020;21020;"21-China Saucen und Pasten";;"Sambal Oelek  5kg";"Chilipaste";;5;"kg";"Eimmer";;-1;-1;-1;7
21021;21021;"21-China Saucen und Pasten";"Royal Orient";"Sambal Oelek 10kg (Royal Orient)";"Chilipaste, scharf";;10;"kg";"Eimmer";;0;0;0;7
8710819006347;21022;"21-China Saucen und Pasten";"Wendjoe";"Sambal Oelek 200g (Wendjoe) ";"Chilipaste";;0,2;"g";"Glas";12;0;0;0;7
8710190063090;21023;"21-China Saucen und Pasten";"Wendjoe";"Sambal Oelek 725g (Wendjoe)";"Chilipaste";;0,725;"g";"Flasche";6;6;12;30;7
8710819006323;21024;"21-China Saucen und Pasten";"Wendjoe";"Sambel Oelek 360g (Wendjoe)";"Chilipaste";;0,36;"g";"Glas";12;12;24;50;7
4260065871021;21025;"101- Türkische Konserven";;"Seasam Paste Tahin  Ekonomik 300g";"Sesam Paste";;0,3;"g";"Flasche";;0;0;0;7
21026;21026;"101- Türkische Konserven";"Asia Home Gourmet";"Seasam Paste Tahin 12x400g";"Sesam Paste";;0,4;"g";"Flasche";12;0;0;0;7
21028;21028;"21-China Saucen und Pasten";"Healty Boy";"Soyasauce Light 700ml (Healthy Boy)";"Sojasauce, hell";;0,7;"ml";"Flasche";12;0;0;0;7
21029;21029;"21-China Saucen und Pasten";"Healthy Boy";"Soyasauce 300ml (HealthyBoy) ";"Sojasauce";;0,3;"ml";"Flasche";12;0;0;0;7
6921180820032;21030;"21-China Saucen und Pasten";"Pearl River";"Soy Pilzsauce 150ml  (Pearl River) ";"Sojasauce mit Pilzgeschmack";;0,15;"ml";"Flasche";;0;0;0;7
6921180820056;21031;"21-China Saucen und Pasten";"Pearl River";"Soy Pilzsauce 500ml (Pearl River)";"Sojasauce mit Pilzgeschmack";;0,5;"ml";"Flasche";;0;0;0;7
21032;21032;"21-China Saucen und Pasten";"Pearl River";"Soyasauce Light 500ml (Pearl River)";"Sojasoße, hell";;0,5;"ml";"Flasche";24;0;0;0;7
87666052970;21033;"21-China Saucen und Pasten";;"Sriracha Hot Chilisauce (red) 200ml";"Chilisauce, extra scharf";;0,2;"ml";"Flasche";24;0;0;0;7
21034;21034;"21-China Saucen und Pasten";"Pearl River";"Soyasauce Dark 500ml (Pearl River)  ";"Sojasauce, dunkel";;0,5;"ml";"Flasche";24;0;0;0;7
87666052789;21035;"21-China Saucen und Pasten";;"Sriracha Hot Chilisauce (green) 200ml";"Grüne Chilisauce, extra scharf";;0,2;"ml";"Flasche";24;0;0;0;7
87666052840;21036;"21-China Saucen und Pasten";;"Sriracha Hot Chilisauce Garlic 455ml";"Knoblauch Chilisauce, extra scharf";;0,455;"ml";"Flasche";12;0;0;0;7
87666052864;21037;"21-China Saucen und Pasten";;"Sriracha Hot Chilisauce GInger 12 x 455ml";"Ingwer Chilisauce, extra scharf";;0,455;"ml";"Flasche";12;0;0;0;7
87666052802;21038;"21-China Saucen und Pasten";;"Sriracha Hot Chilisauce (green) 455ml";"Grüne Chilisauce, extra scharf";;0,455;"ml";"Flasche";12;0;0;0;7
87666052819;21039;"21-China Saucen und Pasten";;"Sriracha Hot Chilisauce Red 455ml";"Chilisauce, extra scharf";;0,455;"ml";"Flasche";12;0;0;0;7
21040;21040;"21-China Saucen und Pasten";"LKK";"Suss-Sauer Souse 240g (LKK)";"Süß-Sauer-Sauce";;0,24;"g";"Flasche";12;-1;-1;-1;7
21041;21041;"21-China Saucen und Pasten";;"Sweet Tamarind 400g";"Tamarinden Sauce";;0,4;"g";"Packung";20;0;0;0;7
8850344321420;21042;"21-China Saucen und Pasten";;"Tamarind Paste Suree  227g";"Tamarinden Paste";;0,227;"g";"Flasche";;0;0;0;7
21043;21043;"21-China Saucen und Pasten";;"Wasabii Horseradish 43g";"Wasabi Meerrettich";;1;"g";"Tube";10;10;20;50;7
5010928050020;21044;"21-China Saucen und Pasten";"Amoy";"Lemonsauce 176ml (Amoy)";"Zitronensauce";;176;"ml";"Glas";6;0;0;0;7
6921180820001;21045;"21-China Saucen und Pasten";"Pearl River";"Soyasauce Light 150ml (Pearl River) ";"Sojasauce, hell";;0,15;"ml";"Flasche";48;0;0;0;7
6921180820063;21046;"21-China Saucen und Pasten";"Pearl River";"Soyasauce Dark 150ml (Pearl River) ";"Sojasauce, dunkel";;0,15;"ml";"Flasche";48;0;0;0;7
21047;21047;"21-China Saucen und Pasten";"Skybird";"Shrimp Cream raw 227g (Skybird)";"Garnelencreme";;0,227;"g";"stück";60;0;0;0;7
21049;21049;"21-China Saucen und Pasten";"Flying Goose";"Chillisauce Sriracha extrascharf 200ml (Flying Goose)";"Chilisauce, extra scharf";;0,2;"ml";"Flasche";24;0;0;0;7
21050;21050;"21-China Saucen und Pasten";"Flying Goose";"Chillisauce Sriracha 455ml (Flying Goose)";"Chilisauce, scharf";;0,455;"ml";"Flasche";12;0;0;0;7
21051;21051;"21-China Saucen und Pasten";"Flying Goose";"Chillisauce Sriracha 200ml (Flying Goose)";"Chilisauce";;0,2;"ml";"Flasche";24;0;0;0;7
21052;21052;"21-China Saucen und Pasten";"Asian Home Gourmet";"Coconut Cream Powder 50g (Asian Home Gourmet)";"Kokoscremepulver";;0,05;"g";"stück";12;0;0;0;7
21053;21053;"21-China Saucen und Pasten";"Flying Goose";"Chillisauce Sriracha Knoblauch 455 ml (Flying Goose)";"Chilisauce mit Knoblauch ";;0,455;"ml";"Flasche";12;0;0;0;7
